department_id,department_name,error_reason,employee_id,employee_name,hire_date,termination_date,gender,attendance_id,attendance_date,hours_worked
,,Orphan Employee,111.0,,,,,11624.0,2026-03-04 14:05:26.515623,
,,Orphan Employee,292.0,,,,,11626.0,2026-04-23 14:05:26.515632,1.0
,,Orphan Employee,329.0,,,,,11627.0,2025-06-29 14:05:26.515639,3.0
,,Orphan Employee,46.0,,,,,11629.0,2025-07-11 14:05:26.515647,8.0
,,Orphan Employee,753.0,,,,,11633.0,2026-01-15 14:05:26.515668,7.0
,,Orphan Employee,1139.0,,,,,11636.0,2026-03-04 14:05:26.515788,9.0
,,Orphan Employee,596.0,,,,,11641.0,2026-04-06 14:05:26.515814,5.0
,,Orphan Employee,243.0,,,,,11643.0,2025-08-24 14:05:26.515827,7.0
,,Orphan Employee,313.0,,,,,11644.0,2025-11-12 14:05:26.515831,6.0
,,Orphan Employee,912.0,,,,,11645.0,2026-02-03 14:05:26.515835,0.0
,,Orphan Employee,813.0,,,,,11646.0,2025-10-18 14:05:26.515840,5.0
,,Orphan Employee,108.0,,,,,11651.0,2026-02-09 14:05:26.515862,5.0
,,Orphan Employee,587.0,,,,,11654.0,2025-09-01 14:05:26.515876,0.0
,,Orphan Employee,448.0,,,,,11655.0,2026-03-31 14:05:26.515880,3.0
,,Orphan Employee,302.0,,,,,11658.0,2025-11-15 14:05:26.515910,4.0
,,Orphan Employee,98.0,,,,,11660.0,2026-02-10 14:05:26.515939,7.0
,,Orphan Employee,1114.0,,,,,11665.0,2025-12-29 14:05:26.515978,7.0
,,Orphan Employee,1119.0,,,,,11669.0,2026-05-02 14:05:26.515996,3.0
,,Orphan Employee,856.0,,,,,11670.0,2025-10-24 14:05:26.516000,0.0
,,Orphan Employee,869.0,,,,,11673.0,2026-04-15 14:05:26.516021,6.0
,,Orphan Employee,718.0,,,,,11675.0,2025-08-15 14:05:26.516167,4.0
,,Orphan Employee,971.0,,,,,11678.0,2025-07-30 14:05:26.516189,1.0
,,Orphan Employee,1106.0,,,,,11691.0,2026-04-19 14:05:26.516309,5.0
,,Orphan Employee,763.0,,,,,11692.0,2025-09-21 14:05:26.516315,7.0
,,Orphan Employee,415.0,,,,,11698.0,2025-08-29 14:05:26.516369,
,,Orphan Employee,479.0,,,,,11699.0,2025-10-08 14:05:26.516374,0.0
,,Orphan Employee,1158.0,,,,,11701.0,2025-12-26 14:05:26.516396,4.0
,,Orphan Employee,677.0,,,,,11702.0,2026-04-01 14:05:26.516403,1.0
,,Orphan Employee,1126.0,,,,,11703.0,2025-07-05 14:05:26.516409,7.0
,,Orphan Employee,184.0,,,,,11706.0,2025-11-23 14:05:26.516425,6.0
,,Orphan Employee,862.0,,,,,11708.0,2026-01-17 14:05:26.516434,9.0
,,Orphan Employee,235.0,,,,,11718.0,2025-07-14 14:05:26.516480,2.0
,,Orphan Employee,314.0,,,,,11719.0,2025-09-12 14:05:26.516483,3.0
,,Orphan Employee,189.0,,,,,11720.0,2025-07-24 14:05:26.516488,2.0
,,Orphan Employee,1141.0,,,,,11726.0,2025-10-15 14:05:26.516514,8.0
,,Orphan Employee,1119.0,,,,,11728.0,2025-08-26 14:05:26.516522,1.0
,,Orphan Employee,324.0,,,,,11729.0,2026-05-26 14:05:26.516526,4.0
,,Orphan Employee,698.0,,,,,11731.0,2025-08-22 14:05:26.516534,4.0
,,Orphan Employee,943.0,,,,,11734.0,2025-12-21 14:05:26.516547,7.0
,,Orphan Employee,940.0,,,,,11735.0,2025-07-22 14:05:26.516556,4.0
,,Orphan Employee,795.0,,,,,11738.0,2025-12-16 14:05:26.516573,8.0
,,Orphan Employee,558.0,,,,,11744.0,2026-03-30 14:05:26.516600,1.0
,,Orphan Employee,943.0,,,,,11745.0,2025-07-07 14:05:26.516603,5.0
,,Orphan Employee,110.0,,,,,11747.0,2026-04-23 14:05:26.516612,2.0
,,Orphan Employee,1181.0,,,,,11751.0,2025-10-20 14:05:26.516629,8.0
,,Orphan Employee,976.0,,,,,11752.0,2026-04-07 14:05:26.516634,9.0
,,Orphan Employee,954.0,,,,,11753.0,2025-12-05 14:05:26.516638,4.0
,,Orphan Employee,598.0,,,,,11756.0,2025-12-09 14:05:26.516650,3.0
,,Orphan Employee,1054.0,,,,,11761.0,2025-12-06 14:05:26.516900,
,,Orphan Employee,1131.0,,,,,11763.0,2026-05-29 14:05:26.516909,7.0
,,Orphan Employee,1054.0,,,,,11767.0,2026-04-16 14:05:26.516927,9.0
,,Orphan Employee,337.0,,,,,11768.0,2026-03-23 14:05:26.516932,4.0
,,Orphan Employee,1014.0,,,,,11772.0,2025-12-29 14:05:26.516960,4.0
,,Orphan Employee,1094.0,,,,,11779.0,2025-12-29 14:05:26.516994,2.0
,,Orphan Employee,754.0,,,,,11781.0,2025-10-13 14:05:26.517002,10.0
,,Orphan Employee,131.0,,,,,11782.0,2026-04-16 14:05:26.517006,6.0
,,Orphan Employee,1082.0,,,,,11783.0,2025-09-23 14:05:26.517010,6.0
,,Orphan Employee,707.0,,,,,11784.0,2025-07-30 14:05:26.517014,3.0
,,Orphan Employee,1142.0,,,,,11786.0,2026-04-20 14:05:26.517022,5.0
,,Orphan Employee,179.0,,,,,11807.0,2025-09-21 14:05:26.517122,4.0
,,Orphan Employee,1130.0,,,,,11811.0,2026-04-22 14:05:26.517139,7.0
,,Orphan Employee,1131.0,,,,,11812.0,2025-12-18 14:05:26.517143,7.0
,,Orphan Employee,1136.0,,,,,11817.0,2025-12-19 14:05:26.517164,3.0
,,Orphan Employee,216.0,,,,,11818.0,2026-02-19 14:05:26.517169,0.0
,,Orphan Employee,2.0,,,,,11821.0,2026-02-13 14:05:26.517181,9.0
,,Orphan Employee,639.0,,,,,11822.0,2026-01-18 14:05:26.517185,0.0
,,Orphan Employee,622.0,,,,,11825.0,2025-10-23 14:05:26.517199,0.0
,,Orphan Employee,415.0,,,,,11828.0,2026-04-12 14:05:26.517212,6.0
,,Orphan Employee,302.0,,,,,11829.0,2025-10-25 14:05:26.517216,4.0
,,Orphan Employee,971.0,,,,,11832.0,2025-07-03 14:05:26.517229,1.0
,,Orphan Employee,1114.0,,,,,11833.0,2026-04-08 14:05:26.517237,
,,Orphan Employee,719.0,,,,,11835.0,2026-03-28 14:05:26.517323,2.0
,,Orphan Employee,533.0,,,,,11836.0,2026-02-12 14:05:26.517328,1.0
,,Orphan Employee,1187.0,,,,,11838.0,2026-04-06 14:05:26.517337,1.0
,,Orphan Employee,46.0,,,,,11847.0,2026-04-29 14:05:26.517382,0.0
,,Orphan Employee,833.0,,,,,11851.0,2025-09-09 14:05:26.517401,10.0
,,Orphan Employee,1141.0,,,,,11859.0,2025-06-15 14:05:26.517434,7.0
,,Orphan Employee,1144.0,,,,,11865.0,2026-02-12 14:05:26.517468,6.0
,,Orphan Employee,485.0,,,,,11866.0,2025-08-27 14:05:26.517473,3.0
,,Orphan Employee,1178.0,,,,,11867.0,2025-06-30 14:05:26.517478,9.0
,,Orphan Employee,727.0,,,,,11870.0,2026-02-21 14:05:26.517491,2.0
,,Orphan Employee,848.0,,,,,11879.0,2025-08-03 14:05:26.517530,8.0
,,Orphan Employee,1134.0,,,,,11880.0,2025-06-08 14:05:26.517534,6.0
,,Orphan Employee,879.0,,,,,11883.0,2026-05-22 14:05:26.517546,3.0
,,Orphan Employee,763.0,,,,,11886.0,2026-06-07 14:05:26.517559,8.0
,,Orphan Employee,1160.0,,,,,11887.0,2026-04-25 14:05:26.517565,4.0
,,Orphan Employee,125.0,,,,,11888.0,2026-04-26 14:05:26.517570,0.0
,,Orphan Employee,655.0,,,,,11890.0,2025-11-19 14:05:26.517580,8.0
,,Orphan Employee,74.0,,,,,11891.0,2025-11-02 14:05:26.517586,5.0
,,Orphan Employee,1180.0,,,,,11893.0,2025-06-09 14:05:26.517596,8.0
,,Orphan Employee,1041.0,,,,,11896.0,2025-09-19 14:05:26.517613,
,,Orphan Employee,338.0,,,,,11897.0,2025-08-19 14:05:26.517618,7.0
,,Orphan Employee,1169.0,,,,,11898.0,2026-02-12 14:05:26.517622,5.0
,,Orphan Employee,807.0,,,,,11900.0,2025-08-14 14:05:26.517631,
,,Orphan Employee,1152.0,,,,,11901.0,2026-03-22 14:05:26.517635,3.0
,,Orphan Employee,455.0,,,,,11913.0,2025-06-11 14:05:26.517744,9.0
,,Orphan Employee,772.0,,,,,11918.0,2025-08-24 14:05:26.517784,0.0
,,Orphan Employee,468.0,,,,,11920.0,2026-03-04 14:05:26.517793,0.0
,,Orphan Employee,415.0,,,,,11921.0,2026-02-06 14:05:26.517797,1.0
,,Orphan Employee,974.0,,,,,11922.0,2026-02-15 14:05:26.517805,4.0
,,Orphan Employee,898.0,,,,,11929.0,2025-07-07 14:05:26.517843,3.0
,,Orphan Employee,193.0,,,,,11930.0,2025-06-09 14:05:26.517847,10.0
,,Orphan Employee,614.0,,,,,11933.0,2025-10-21 14:05:26.517860,10.0
,,Orphan Employee,1159.0,,,,,11936.0,2026-05-05 14:05:26.517874,6.0
,,Orphan Employee,1146.0,,,,,11939.0,2025-10-22 14:05:26.517887,5.0
,,Orphan Employee,518.0,,,,,11943.0,2025-08-01 14:05:26.517907,10.0
,,Orphan Employee,851.0,,,,,11948.0,2025-09-11 14:05:26.517929,10.0
,,Orphan Employee,673.0,,,,,11949.0,2026-05-02 14:05:26.517934,4.0
,,Orphan Employee,940.0,,,,,11952.0,2026-01-29 14:05:26.517947,9.0
,,Orphan Employee,437.0,,,,,11956.0,2026-03-08 14:05:26.518024,3.0
,,Orphan Employee,1115.0,,,,,11969.0,2025-09-21 14:05:26.518082,2.0
,,Orphan Employee,736.0,,,,,11971.0,2025-10-13 14:05:26.518090,10.0
,,Orphan Employee,1113.0,,,,,11972.0,2025-12-17 14:05:26.518094,3.0
,,Orphan Employee,305.0,,,,,11982.0,2025-07-04 14:05:26.518143,5.0
,,Orphan Employee,1156.0,,,,,11983.0,2026-04-23 14:05:26.518147,4.0
,,Orphan Employee,402.0,,,,,11984.0,2025-11-01 14:05:26.518152,1.0
,,Orphan Employee,929.0,,,,,11985.0,2025-12-31 14:05:26.518157,1.0
,,Orphan Employee,966.0,,,,,11992.0,2026-05-27 14:05:26.518218,6.0
,,Orphan Employee,1130.0,,,,,11998.0,2025-06-20 14:05:26.518248,0.0
,,Orphan Employee,1074.0,,,,,11999.0,2026-03-11 14:05:26.518253,10.0
,,Orphan Employee,495.0,,,,,12000.0,2026-04-24 14:05:26.518258,2.0
,,Orphan Employee,1076.0,,,,,12001.0,2025-10-10 14:05:26.518262,8.0
,,Orphan Employee,931.0,,,,,12005.0,2026-01-15 14:05:26.518279,10.0
,,Orphan Employee,1045.0,,,,,12006.0,2026-04-10 14:05:26.518283,2.0
,,Orphan Employee,442.0,,,,,12008.0,2025-12-11 14:05:26.518292,3.0
,,Orphan Employee,1177.0,,,,,12012.0,2026-04-16 14:05:26.518308,8.0
,,Orphan Employee,1134.0,,,,,12013.0,2025-11-19 14:05:26.518312,1.0
,,Orphan Employee,544.0,,,,,12015.0,2025-11-12 14:05:26.518320,1.0
,,Orphan Employee,740.0,,,,,12020.0,2026-05-26 14:05:26.518341,2.0
,,Orphan Employee,771.0,,,,,12022.0,2026-05-28 14:05:26.518349,2.0
,,Orphan Employee,698.0,,,,,12023.0,2025-09-08 14:05:26.518356,3.0
,,Orphan Employee,1065.0,,,,,12027.0,2025-07-25 14:05:26.518375,8.0
,,Orphan Employee,82.0,,,,,12029.0,2026-03-18 14:05:26.518384,
,,Orphan Employee,42.0,,,,,12030.0,2025-11-28 14:05:26.518388,2.0
,,Orphan Employee,184.0,,,,,12032.0,2026-04-29 14:05:26.518397,10.0
,,Orphan Employee,66.0,,,,,12035.0,2025-08-21 14:05:26.518410,7.0
,,Orphan Employee,1184.0,,,,,12044.0,2025-08-07 14:05:26.518448,5.0
,,Orphan Employee,92.0,,,,,12046.0,2025-11-15 14:05:26.518456,
,,Orphan Employee,1153.0,,,,,12047.0,2026-03-30 14:05:26.518461,3.0
,,Orphan Employee,832.0,,,,,12050.0,2026-03-17 14:05:26.518474,4.0
,,Orphan Employee,1118.0,,,,,12051.0,2026-04-01 14:05:26.518478,8.0
,,Orphan Employee,82.0,,,,,12052.0,2026-01-02 14:05:26.518483,2.0
,,Orphan Employee,1143.0,,,,,12053.0,2025-12-17 14:05:26.518487,4.0
,,Orphan Employee,727.0,,,,,12058.0,2026-01-22 14:05:26.518513,4.0
,,Orphan Employee,1187.0,,,,,12061.0,2025-07-19 14:05:26.518525,7.0
,,Orphan Employee,723.0,,,,,12062.0,2026-05-30 14:05:26.518529,5.0
,,Orphan Employee,184.0,,,,,12064.0,2025-11-11 14:05:26.518537,3.0
,,Orphan Employee,464.0,,,,,12065.0,2026-02-24 14:05:26.518542,7.0
,,Orphan Employee,1144.0,,,,,12066.0,2025-07-26 14:05:26.518546,6.0
,,Orphan Employee,936.0,,,,,12069.0,2026-04-25 14:05:26.518560,1.0
,,Orphan Employee,99.0,,,,,12076.0,2025-10-05 14:05:26.518589,9.0
,,Orphan Employee,807.0,,,,,12077.0,2025-11-15 14:05:26.518593,4.0
,,Orphan Employee,1191.0,,,,,12083.0,2025-10-06 14:05:26.518726,5.0
,,Orphan Employee,667.0,,,,,12085.0,2026-03-29 14:05:26.518734,7.0
,,Orphan Employee,1137.0,,,,,12088.0,2025-09-16 14:05:26.518752,1.0
,,Orphan Employee,505.0,,,,,12092.0,2026-03-03 14:05:26.518769,8.0
,,Orphan Employee,770.0,,,,,12093.0,2025-08-03 14:05:26.518772,6.0
,,Orphan Employee,770.0,,,,,12095.0,2025-07-19 14:05:26.518781,3.0
,,Orphan Employee,1016.0,,,,,12097.0,2025-09-11 14:05:26.518789,2.0
,,Orphan Employee,1162.0,,,,,12099.0,2025-12-02 14:05:26.518797,5.0
,,Orphan Employee,813.0,,,,,12103.0,2025-10-14 14:05:26.518814,0.0
,,Orphan Employee,1102.0,,,,,12105.0,2025-07-25 14:05:26.518821,3.0
,,Orphan Employee,1158.0,,,,,12107.0,2025-10-01 14:05:26.518830,
,,Orphan Employee,125.0,,,,,12109.0,2025-07-12 14:05:26.518838,3.0
,,Orphan Employee,1166.0,,,,,12112.0,2025-11-27 14:05:26.518853,0.0
,,Orphan Employee,760.0,,,,,12113.0,2025-10-24 14:05:26.518858,3.0
,,Orphan Employee,795.0,,,,,12114.0,2026-02-17 14:05:26.518862,9.0
,,Orphan Employee,1172.0,,,,,12118.0,2026-03-18 14:05:26.518878,3.0
,,Orphan Employee,397.0,,,,,12122.0,2026-06-04 14:05:26.518899,0.0
,,Orphan Employee,98.0,,,,,12133.0,2025-07-30 14:05:26.518944,3.0
,,Orphan Employee,1165.0,,,,,12134.0,2026-03-30 14:05:26.518948,
,,Orphan Employee,1065.0,,,,,12135.0,2026-05-18 14:05:26.518952,10.0
,,Orphan Employee,1085.0,,,,,12138.0,2025-12-07 14:05:26.518965,3.0
,,Orphan Employee,1061.0,,,,,12140.0,2026-03-23 14:05:26.518975,6.0
,,Orphan Employee,461.0,,,,,12142.0,2026-01-20 14:05:26.518985,7.0
,,Orphan Employee,1169.0,,,,,12143.0,2026-05-08 14:05:26.518989,9.0
,,Orphan Employee,650.0,,,,,12145.0,2025-09-25 14:05:26.518997,0.0
,,Orphan Employee,893.0,,,,,12147.0,2025-08-29 14:05:26.519005,2.0
,,Orphan Employee,48.0,,,,,12151.0,2025-11-19 14:05:26.519025,4.0
,,Orphan Employee,98.0,,,,,12152.0,2026-01-27 14:05:26.519030,4.0
,,Orphan Employee,754.0,,,,,12155.0,2026-05-22 14:05:26.519042,1.0
,,Orphan Employee,904.0,,,,,12160.0,2025-07-24 14:05:26.519062,7.0
,,Orphan Employee,86.0,,,,,12162.0,2025-07-16 14:05:26.519072,5.0
,,Orphan Employee,1174.0,,,,,12163.0,2026-05-07 14:05:26.519076,
,,Orphan Employee,470.0,,,,,12164.0,2025-07-27 14:05:26.519080,2.0
,,Orphan Employee,236.0,,,,,12169.0,2026-03-11 14:05:26.519101,4.0
,,Orphan Employee,1101.0,,,,,12174.0,2026-05-25 14:05:26.519122,0.0
,,Orphan Employee,584.0,,,,,12176.0,2026-03-24 14:05:26.519131,0.0
,,Orphan Employee,1189.0,,,,,12178.0,2026-03-17 14:05:26.519140,3.0
,,Orphan Employee,464.0,,,,,12179.0,2025-07-18 14:05:26.519145,5.0
,,Orphan Employee,793.0,,,,,12189.0,2025-11-02 14:05:26.519218,1.0
,,Orphan Employee,179.0,,,,,12190.0,2025-06-21 14:05:26.519222,3.0
,,Orphan Employee,631.0,,,,,12193.0,2025-12-03 14:05:26.519236,10.0
,,Orphan Employee,211.0,,,,,12201.0,2026-01-03 14:05:26.519478,2.0
,,Orphan Employee,421.0,,,,,12215.0,2026-05-25 14:05:26.519547,6.0
,,Orphan Employee,784.0,,,,,12221.0,2025-10-12 14:05:26.519573,4.0
,,Orphan Employee,886.0,,,,,12223.0,2025-12-24 14:05:26.519582,5.0
,,Orphan Employee,314.0,,,,,12231.0,2025-07-22 14:05:26.519618,1.0
,,Orphan Employee,508.0,,,,,12242.0,2025-06-20 14:05:26.519665,0.0
,,Orphan Employee,310.0,,,,,12243.0,2025-12-24 14:05:26.519670,1.0
,,Orphan Employee,673.0,,,,,12244.0,2025-06-19 14:05:26.519674,4.0
,,Orphan Employee,139.0,,,,,12246.0,2026-02-12 14:05:26.519686,10.0
,,Orphan Employee,570.0,,,,,12252.0,2025-07-28 14:05:26.519713,2.0
,,Orphan Employee,729.0,,,,,12253.0,2026-01-13 14:05:26.519718,9.0
,,Orphan Employee,311.0,,,,,12254.0,2025-10-12 14:05:26.519722,3.0
,,Orphan Employee,487.0,,,,,12256.0,2025-09-22 14:05:26.519731,5.0
,,Orphan Employee,869.0,,,,,12260.0,2025-10-19 14:05:26.519749,8.0
,,Orphan Employee,754.0,,,,,12267.0,2025-07-23 14:05:26.519779,3.0
,,Orphan Employee,1144.0,,,,,12271.0,2025-12-31 14:05:26.519909,4.0
,,Orphan Employee,856.0,,,,,12278.0,2026-01-15 14:05:26.519943,10.0
,,Orphan Employee,903.0,,,,,12279.0,2025-07-04 14:05:26.519947,3.0
,,Orphan Employee,943.0,,,,,12280.0,2025-10-21 14:05:26.519951,8.0
,,Orphan Employee,1108.0,,,,,12281.0,2025-09-30 14:05:26.519957,3.0
,,Orphan Employee,383.0,,,,,12288.0,2025-11-24 14:05:26.519989,9.0
,,Orphan Employee,723.0,,,,,12290.0,2025-12-21 14:05:26.519997,2.0
,,Orphan Employee,382.0,,,,,12302.0,2026-02-26 14:05:26.520046,4.0
,,Orphan Employee,673.0,,,,,12303.0,2026-02-03 14:05:26.520050,3.0
,,Orphan Employee,996.0,,,,,12304.0,2025-12-04 14:05:26.520054,3.0
,,Orphan Employee,558.0,,,,,12306.0,2026-01-20 14:05:26.520063,6.0
,,Orphan Employee,892.0,,,,,12307.0,2025-07-29 14:05:26.520067,9.0
,,Orphan Employee,940.0,,,,,12308.0,2026-04-10 14:05:26.520071,8.0
,,Orphan Employee,485.0,,,,,12310.0,2026-01-14 14:05:26.520085,2.0
,,Orphan Employee,1086.0,,,,,12311.0,2026-02-23 14:05:26.520089,
,,Orphan Employee,754.0,,,,,12316.0,2025-11-19 14:05:26.520112,1.0
,,Orphan Employee,325.0,,,,,12319.0,2026-04-01 14:05:26.520124,1.0
,,Orphan Employee,597.0,,,,,12321.0,2026-01-16 14:05:26.520132,0.0
,,Orphan Employee,736.0,,,,,12322.0,2025-11-24 14:05:26.520136,9.0
,,Orphan Employee,1168.0,,,,,12326.0,2025-10-30 14:05:26.520152,2.0
,,Orphan Employee,772.0,,,,,12327.0,2026-05-12 14:05:26.520155,7.0
,,Orphan Employee,356.0,,,,,12330.0,2025-11-24 14:05:26.520166,0.0
,,Orphan Employee,754.0,,,,,12339.0,2025-06-09 14:05:26.520201,3.0
,,Orphan Employee,1009.0,,,,,12340.0,2025-08-21 14:05:26.520205,1.0
,,Orphan Employee,974.0,,,,,12350.0,2026-05-07 14:05:26.520304,2.0
,,Orphan Employee,1134.0,,,,,12353.0,2025-09-16 14:05:26.520316,3.0
,,Orphan Employee,718.0,,,,,12354.0,2025-11-24 14:05:26.520322,10.0
,,Orphan Employee,382.0,,,,,12355.0,2026-04-25 14:05:26.520326,1.0
,,Orphan Employee,1145.0,,,,,12357.0,2026-03-03 14:05:26.520337,7.0
,,Orphan Employee,976.0,,,,,12358.0,2025-11-09 14:05:26.520341,6.0
,,Orphan Employee,1128.0,,,,,12360.0,2025-07-27 14:05:26.520349,6.0
,,Orphan Employee,1107.0,,,,,12364.0,2026-04-01 14:05:26.520365,2.0
,,Orphan Employee,1120.0,,,,,12365.0,2025-06-15 14:05:26.520369,3.0
,,Orphan Employee,369.0,,,,,12366.0,2026-04-14 14:05:26.520373,9.0
,,Orphan Employee,984.0,,,,,12372.0,2025-07-04 14:05:26.520402,4.0
,,Orphan Employee,1189.0,,,,,12373.0,2025-11-19 14:05:26.520408,1.0
,,Orphan Employee,1198.0,,,,,12377.0,2026-02-16 14:05:26.520428,0.0
,,Orphan Employee,299.0,,,,,12381.0,2025-07-22 14:05:26.520445,
,,Orphan Employee,127.0,,,,,12382.0,2026-04-28 14:05:26.520449,8.0
,,Orphan Employee,1144.0,,,,,12384.0,2026-03-07 14:05:26.520458,0.0
,,Orphan Employee,869.0,,,,,12386.0,2025-11-12 14:05:26.520467,7.0
,,Orphan Employee,464.0,,,,,12397.0,2026-04-24 14:05:26.520515,5.0
,,Orphan Employee,807.0,,,,,12398.0,2026-03-05 14:05:26.520519,4.0
,,Orphan Employee,1132.0,,,,,12399.0,2025-07-23 14:05:26.520524,
,,Orphan Employee,631.0,,,,,12401.0,2025-12-09 14:05:26.520532,9.0
,,Orphan Employee,592.0,,,,,12403.0,2026-04-05 14:05:26.520541,4.0
,,Orphan Employee,1014.0,,,,,12413.0,2025-08-29 14:05:26.520590,9.0
,,Orphan Employee,544.0,,,,,12414.0,2025-06-30 14:05:26.520595,5.0
,,Orphan Employee,1014.0,,,,,12415.0,2025-11-17 14:05:26.520600,9.0
,,Orphan Employee,1044.0,,,,,12426.0,2026-02-12 14:05:26.520650,3.0
,,Orphan Employee,337.0,,,,,12431.0,2026-05-24 14:05:26.520674,4.0
,,Orphan Employee,91.0,,,,,12433.0,2026-01-03 14:05:26.520682,7.0
,,Orphan Employee,1027.0,,,,,12435.0,2025-08-16 14:05:26.520690,3.0
,,Orphan Employee,943.0,,,,,12442.0,2025-10-24 14:05:26.520723,10.0
,,Orphan Employee,1148.0,,,,,12443.0,2025-12-28 14:05:26.520727,2.0
,,Orphan Employee,1165.0,,,,,12447.0,2026-01-12 14:05:26.520743,0.0
,,Orphan Employee,723.0,,,,,12449.0,2026-03-19 14:05:26.520752,6.0
,,Orphan Employee,1149.0,,,,,12452.0,2025-09-19 14:05:26.520767,2.0
,,Orphan Employee,487.0,,,,,12460.0,2025-09-14 14:05:26.520803,3.0
,,Orphan Employee,879.0,,,,,12461.0,2026-03-11 14:05:26.520806,8.0
,,Orphan Employee,331.0,,,,,12462.0,2025-07-21 14:05:26.520811,4.0
,,Orphan Employee,222.0,,,,,12465.0,2026-02-28 14:05:26.520823,10.0
,,Orphan Employee,313.0,,,,,12469.0,2026-01-19 14:05:26.520842,2.0
,,Orphan Employee,570.0,,,,,12471.0,2025-09-20 14:05:26.520851,6.0
,,Orphan Employee,729.0,,,,,12472.0,2025-09-08 14:05:26.520855,4.0
,,Orphan Employee,1181.0,,,,,12477.0,2025-12-18 14:05:26.520876,8.0
,,Orphan Employee,1111.0,,,,,12479.0,2025-09-13 14:05:26.520886,6.0
,,Orphan Employee,617.0,,,,,12481.0,2025-10-26 14:05:26.520895,1.0
,,Orphan Employee,310.0,,,,,12482.0,2025-10-11 14:05:26.520900,9.0
,,Orphan Employee,618.0,,,,,12483.0,2025-09-03 14:05:26.520904,5.0
,,Orphan Employee,1152.0,,,,,12492.0,2025-08-30 14:05:26.520961,2.0
,,Orphan Employee,91.0,,,,,12496.0,2026-03-16 14:05:26.520980,10.0
,,Orphan Employee,1102.0,,,,,12498.0,2026-04-28 14:05:26.520988,0.0
,,Orphan Employee,1046.0,,,,,12505.0,2025-12-10 14:05:26.521027,6.0
,,Orphan Employee,709.0,,,,,12507.0,2025-12-26 14:05:26.521035,8.0
,,Orphan Employee,311.0,,,,,12508.0,2026-06-03 14:05:26.521039,9.0
,,Orphan Employee,797.0,,,,,12512.0,2026-03-09 14:05:26.521056,1.0
,,Orphan Employee,1085.0,,,,,12513.0,2026-03-23 14:05:26.521061,7.0
,,Orphan Employee,1148.0,,,,,12518.0,2025-11-05 14:05:26.521083,10.0
,,Orphan Employee,220.0,,,,,12520.0,2025-12-17 14:05:26.521091,7.0
,,Orphan Employee,1165.0,,,,,12521.0,2025-11-02 14:05:26.521096,8.0
,,Orphan Employee,294.0,,,,,12522.0,2026-04-13 14:05:26.521099,0.0
,,Orphan Employee,410.0,,,,,12525.0,2026-04-25 14:05:26.521112,9.0
,,Orphan Employee,304.0,,,,,12528.0,2026-05-11 14:05:26.521127,4.0
,,Orphan Employee,707.0,,,,,12529.0,2026-05-03 14:05:26.521131,2.0
,,Orphan Employee,782.0,,,,,12531.0,2025-07-16 14:05:26.521141,7.0
,,Orphan Employee,410.0,,,,,12532.0,2025-12-04 14:05:26.521145,3.0
,,Orphan Employee,1014.0,,,,,12533.0,2025-06-21 14:05:26.521150,2.0
,,Orphan Employee,556.0,,,,,12535.0,2026-03-03 14:05:26.521158,2.0
,,Orphan Employee,266.0,,,,,12539.0,2025-09-01 14:05:26.521176,6.0
,,Orphan Employee,974.0,,,,,12540.0,2026-04-23 14:05:26.521180,9.0
,,Orphan Employee,1174.0,,,,,12544.0,2026-01-08 14:05:26.521199,8.0
,,Orphan Employee,1044.0,,,,,12545.0,2026-04-08 14:05:26.521203,0.0
,,Orphan Employee,727.0,,,,,12547.0,2026-02-28 14:05:26.521211,6.0
,,Orphan Employee,349.0,,,,,12548.0,2026-01-05 14:05:26.521216,5.0
,,Orphan Employee,603.0,,,,,12549.0,2026-05-03 14:05:26.521220,4.0
,,Orphan Employee,929.0,,,,,12550.0,2026-02-13 14:05:26.521261,10.0
,,Orphan Employee,382.0,,,,,12553.0,2026-04-21 14:05:26.521275,1.0
,,Orphan Employee,639.0,,,,,12554.0,2025-11-03 14:05:26.521278,6.0
,,Orphan Employee,1200.0,,,,,12555.0,2026-03-14 14:05:26.521282,
,,Orphan Employee,455.0,,,,,12556.0,2026-05-13 14:05:26.521286,0.0
,,Orphan Employee,1046.0,,,,,12566.0,2025-11-27 14:05:26.521332,6.0
,,Orphan Employee,243.0,,,,,12580.0,2026-01-21 14:05:26.521398,7.0
,,Orphan Employee,885.0,,,,,12586.0,2025-07-03 14:05:26.521424,1.0
,,Orphan Employee,667.0,,,,,12588.0,2025-12-07 14:05:26.521433,3.0
,,Orphan Employee,1128.0,,,,,12592.0,2025-11-15 14:05:26.521450,9.0
,,Orphan Employee,487.0,,,,,12596.0,2025-09-22 14:05:26.521471,1.0
,,Orphan Employee,501.0,,,,,12599.0,2025-11-22 14:05:26.521483,8.0
,,Orphan Employee,210.0,,,,,12606.0,2025-06-09 14:05:26.521513,8.0
,,Orphan Employee,1148.0,,,,,12608.0,2025-12-12 14:05:26.521520,3.0
,,Orphan Employee,191.0,,,,,12610.0,2026-01-17 14:05:26.521529,10.0
,,Orphan Employee,976.0,,,,,12611.0,2025-09-14 14:05:26.521533,2.0
,,Orphan Employee,285.0,,,,,12616.0,2026-05-01 14:05:26.521554,0.0
,,Orphan Employee,614.0,,,,,12620.0,2026-06-04 14:05:26.521572,6.0
,,Orphan Employee,179.0,,,,,12623.0,2026-05-25 14:05:26.521586,1.0
